npi,name,billing_state,provider_type,entity_type,medicare_paid_2023,medicare_allowed_2023,services_2023,beneficiaries_2023,nppes_lookup_url
1598728446,Deal Chad,OH,Rheumatology,I,69407.17,97535.83,1707,1148,https://npiregistry.cms.hhs.gov/provider-view/1598728446
1821223447,Saunders William,OH,Emergency Medicine,I,69307.25,88374.24,652,519,https://npiregistry.cms.hhs.gov/provider-view/1821223447
1972580967,Trakhtenbroit Anatole,TX,Cardiology,I,69304.76,94151.96,1357,654,https://npiregistry.cms.hhs.gov/provider-view/1972580967
1073508693,Gopal Malavalli,MA,Cardiology,I,69153.16,87047.44,4027,2255,https://npiregistry.cms.hhs.gov/provider-view/1073508693
1942291257,Pelletier Tanisha,CA,Emergency Medicine,I,69013.26,87452.55,629,503,https://npiregistry.cms.hhs.gov/provider-view/1942291257
1467773853,Hagan Michael,MO,Gastroenterology,I,69008.96,88145.76,920,378,https://npiregistry.cms.hhs.gov/provider-view/1467773853
1154433092,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,68947.68,68947.68,1331,363,https://npiregistry.cms.hhs.gov/provider-view/1154433092
1174545693,Dua Sohan,CA,Nephrology,I,68870.73,86883.84,246,29,https://npiregistry.cms.hhs.gov/provider-view/1174545693
1023055803,Kirkpatrick James,WA,Cardiology,I,68844.7,91310.12,2109,1035,https://npiregistry.cms.hhs.gov/provider-view/1023055803
1801885611,Visnaw Steven,FL,General Surgery,I,68745.76,86529.51,530,91,https://npiregistry.cms.hhs.gov/provider-view/1801885611
1932142700,Oyarzun Juan,OR,Cardiology,I,68693.39,86111.38,140,80,https://npiregistry.cms.hhs.gov/provider-view/1932142700
1649611674,Alexander Rohan,KY,Nurse Practitioner,I,68621.84,89668.31,2115,109,https://npiregistry.cms.hhs.gov/provider-view/1649611674
1053415885,Oklahoma Cvs Pharmacy Llc,OK,Mass Immunizer Roster Biller,O,68614.69,68614.69,1400,350,https://npiregistry.cms.hhs.gov/provider-view/1053415885
1275637126,Highland Park Cvs Llc,IL,Mass Immunizer Roster Biller,O,68537.25,68537.25,1981,354,https://npiregistry.cms.hhs.gov/provider-view/1275637126
1033160148,Woodburn James,CA,General Surgery,I,68535.72,90502.98,498,117,https://npiregistry.cms.hhs.gov/provider-view/1033160148
1336253939,Mauger Stephen,MI,Hospitalist,I,68510.57,87206.92,974,284,https://npiregistry.cms.hhs.gov/provider-view/1336253939
1457332009,Hammons Mark,KY,Physical Therapist in Private Practice,I,68394.16,92487.72,3499,219,https://npiregistry.cms.hhs.gov/provider-view/1457332009
1649295403,Williams Arthur,FL,Emergency Medicine,I,68272.36,86229.62,671,513,https://npiregistry.cms.hhs.gov/provider-view/1649295403
1861499881,Fajardo Jeffrey,KS,Endocrinology,I,68254.83,93203.44,1416,395,https://npiregistry.cms.hhs.gov/provider-view/1861499881
1245206945,"North Carolina Cvs Pharmacy, L.L.C",NC,Mass Immunizer Roster Biller,O,68169.98,68169.98,1284,394,https://npiregistry.cms.hhs.gov/provider-view/1245206945
1659475598,"Highland Park Cvs, L.L.C.",IL,Mass Immunizer Roster Biller,O,68161.18,68161.18,2151,400,https://npiregistry.cms.hhs.gov/provider-view/1659475598
1265533301,Janicki Todd,OH,Internal Medicine,I,68121.61,86192.0,909,356,https://npiregistry.cms.hhs.gov/provider-view/1265533301
1881654101,Hauber Frederick,FL,Ophthalmology,I,68032.59,99620.92,1152,464,https://npiregistry.cms.hhs.gov/provider-view/1881654101
1386662609,Buzogany Joseph,PA,Psychiatry,I,67957.36,95150.91,1258,327,https://npiregistry.cms.hhs.gov/provider-view/1386662609
1568461960,Pate Donald,AR,General Surgery,I,67869.32,85765.32,987,134,https://npiregistry.cms.hhs.gov/provider-view/1568461960
1427153261,German Dobson Cvs Llc,AZ,Mass Immunizer Roster Biller,O,67854.4,67854.4,1342,345,https://npiregistry.cms.hhs.gov/provider-view/1427153261
1497748792,Silveira Jeffrey,GA,Otolaryngology,I,67493.99,92991.71,1132,237,https://npiregistry.cms.hhs.gov/provider-view/1497748792
1720193147,Garchitorena Ricardo,IL,Emergency Medicine,I,67319.45,83984.39,505,464,https://npiregistry.cms.hhs.gov/provider-view/1720193147
1518985035,Kindelberger David,MA,Pathology,I,67233.98,82690.27,2429,1175,https://npiregistry.cms.hhs.gov/provider-view/1518985035
1720119027,Dixit Sameer,NY,Internal Medicine,I,67221.68,87403.71,764,248,https://npiregistry.cms.hhs.gov/provider-view/1720119027
1851352868,Hartnett Ronald,FL,Internal Medicine,I,67220.09,83072.23,478,459,https://npiregistry.cms.hhs.gov/provider-view/1851352868
1104329820,"Oz Med, Inc.",CA,Mass Immunizer Roster Biller,O,67206.34,67206.34,1035,361,https://npiregistry.cms.hhs.gov/provider-view/1104329820
1184738551,East Side Imaging Inc,TX,Independent Diagnostic Testing Facility (IDTF),O,67205.49,84855.64,7656,379,https://npiregistry.cms.hhs.gov/provider-view/1184738551
1902846900,Davis William,FL,Internal Medicine,I,67175.19,86396.72,1165,177,https://npiregistry.cms.hhs.gov/provider-view/1902846900
1568497261,Parrott Maxwell,GA,Internal Medicine,I,67174.39,91610.18,4527,315,https://npiregistry.cms.hhs.gov/provider-view/1568497261
1962841346,Malek Mark,CA,Preventive Medicine,I,67159.44,87776.03,1047,102,https://npiregistry.cms.hhs.gov/provider-view/1962841346
1598764425,Ng Edmond,VA,General Surgery,I,67131.57,84321.88,556,289,https://npiregistry.cms.hhs.gov/provider-view/1598764425
1235189648,Hirsch Jeffrey,CA,"Psychologist, Clinical",I,67040.69,87103.91,561,18,https://npiregistry.cms.hhs.gov/provider-view/1235189648
1386608453,Krautter Paul,OK,Family Practice,I,67023.98,82920.23,4311,170,https://npiregistry.cms.hhs.gov/provider-view/1386608453
1003812025,Silverman Gary,FL,Family Practice,I,67008.06,95947.04,1503,850,https://npiregistry.cms.hhs.gov/provider-view/1003812025
1184653388,Coram Healthcare Corporation Of Massachusetts,MA,Home Infusion Therapy Services,O,67007.79,84102.01,2739,17,https://npiregistry.cms.hhs.gov/provider-view/1184653388
1205405354,"Cvs Albany, Llc",NY,Mass Immunizer Roster Biller,O,67006.4,67006.4,1137,416,https://npiregistry.cms.hhs.gov/provider-view/1205405354
1457747073,Barsoum Emad,WV,Hospitalist,I,66776.59,84304.43,543,474,https://npiregistry.cms.hhs.gov/provider-view/1457747073
1306905237,Nocera Roger,AZ,Diagnostic Radiology,I,66708.46,90624.03,7710,462,https://npiregistry.cms.hhs.gov/provider-view/1306905237
1912001777,Cvs Albany Llc,NY,Mass Immunizer Roster Biller,O,66659.46,66659.46,3294,463,https://npiregistry.cms.hhs.gov/provider-view/1912001777
1285666958,Dandy Russell,GA,Ophthalmology,I,66554.63,92079.39,1069,217,https://npiregistry.cms.hhs.gov/provider-view/1285666958
1083686547,Loeffler Jay,MA,Radiation Oncology,I,66492.13,83454.24,335,139,https://npiregistry.cms.hhs.gov/provider-view/1083686547
1346342631,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,66472.2,66472.2,1832,347,https://npiregistry.cms.hhs.gov/provider-view/1346342631
1295964468,Doyle John,KY,Internal Medicine,I,66410.5,113156.8,1509,256,https://npiregistry.cms.hhs.gov/provider-view/1295964468
1598914970,Oliver Elizabeth Tony,SD,Hospitalist,I,66201.96,85099.3,1005,316,https://npiregistry.cms.hhs.gov/provider-view/1598914970
1992809743,Cvs Albany Llc,NY,Mass Immunizer Roster Biller,O,66191.3,66191.3,2287,384,https://npiregistry.cms.hhs.gov/provider-view/1992809743
1336133040,Pugatch Robert,MD,Diagnostic Radiology,I,66158.6,87228.81,8947,2466,https://npiregistry.cms.hhs.gov/provider-view/1336133040
1497167043,Cochrane Kerry,IL,Licensed Clinical Social Worker,I,66158.56,85185.27,894,40,https://npiregistry.cms.hhs.gov/provider-view/1497167043
1285640953,Summerlin Nicole,AZ,Physical Therapist in Private Practice,I,66143.68,87125.04,3314,146,https://npiregistry.cms.hhs.gov/provider-view/1285640953
1841394798,Holiday Cvs Llc,FL,Mass Immunizer Roster Biller,O,66136.5,66136.5,1416,314,https://npiregistry.cms.hhs.gov/provider-view/1841394798
1285694364,Alexander Ronald,MN,Diagnostic Radiology,I,65862.36,82265.96,3313,2280,https://npiregistry.cms.hhs.gov/provider-view/1285694364
1477084796,Pappas Georgina,PA,Vascular Surgery,I,65855.95,83202.34,448,153,https://npiregistry.cms.hhs.gov/provider-view/1477084796
1780986513,Quinton Jonathan,MI,Physical Therapist in Private Practice,I,65777.2,85751.09,3944,89,https://npiregistry.cms.hhs.gov/provider-view/1780986513
1942449665,Mahyar Babak,PA,Anesthesiology,I,65689.73,82708.18,282,116,https://npiregistry.cms.hhs.gov/provider-view/1942449665
1366431306,Soter Nicholas,NY,Dermatology,I,65679.98,90969.32,845,342,https://npiregistry.cms.hhs.gov/provider-view/1366431306
1235233040,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,65648.89,65648.89,3360,485,https://npiregistry.cms.hhs.gov/provider-view/1235233040
1669477311,Tartack Ira,NY,Podiatry,I,65511.93,91432.67,1346,348,https://npiregistry.cms.hhs.gov/provider-view/1669477311
1881863264,Martinucci Patrick,OH,Nephrology,I,65500.58,96924.11,662,453,https://npiregistry.cms.hhs.gov/provider-view/1881863264
1700872777,Mulkey Mark,IA,Plastic and Reconstructive Surgery,I,65444.79,84676.97,445,180,https://npiregistry.cms.hhs.gov/provider-view/1700872777
1487047460,Rice Susan,OR,Occupational Therapist in Private Practice,I,65423.6,85385.46,3152,36,https://npiregistry.cms.hhs.gov/provider-view/1487047460
1275636987,Ohio Cvs Stores Llc,OH,Mass Immunizer Roster Biller,O,65406.24,65406.24,1428,348,https://npiregistry.cms.hhs.gov/provider-view/1275636987
1225422405,Beras Jovine Maximo,GA,Hospitalist,I,65322.62,83405.16,639,350,https://npiregistry.cms.hhs.gov/provider-view/1225422405
1477781805,Fotuchang Charles,GA,Internal Medicine,I,65303.47,83878.47,882,263,https://npiregistry.cms.hhs.gov/provider-view/1477781805
1457501355,Mujtaba Bilal,TX,Diagnostic Radiology,I,65027.87,85194.85,1521,1007,https://npiregistry.cms.hhs.gov/provider-view/1457501355
1194818419,Morgan Maxine,NY,Emergency Medicine,I,65015.04,80725.06,1113,456,https://npiregistry.cms.hhs.gov/provider-view/1194818419
1780754952,Pinciotti Dean,NJ,Physical Therapist in Private Practice,I,65011.29,84776.12,3069,165,https://npiregistry.cms.hhs.gov/provider-view/1780754952
1467495218,Longs Drug Stores California Llc,CA,Mass Immunizer Roster Biller,O,64887.35,64887.35,2618,411,https://npiregistry.cms.hhs.gov/provider-view/1467495218
1780677609,Garges Lawrence,WA,Internal Medicine,I,64886.11,87491.51,3967,130,https://npiregistry.cms.hhs.gov/provider-view/1780677609
1851316749,Henein Nassef,CA,Internal Medicine,I,64883.89,81606.33,887,103,https://npiregistry.cms.hhs.gov/provider-view/1851316749
1922012129,Watson Michael,TX,Family Practice,I,64772.31,94880.3,1136,166,https://npiregistry.cms.hhs.gov/provider-view/1922012129
1740370048,Miller Mandel,FL,General Practice,I,64671.53,91238.91,901,251,https://npiregistry.cms.hhs.gov/provider-view/1740370048
1710932827,Wooten Florence,TX,Ophthalmology,I,64623.97,93485.42,1095,233,https://npiregistry.cms.hhs.gov/provider-view/1710932827
1326098815,Togneri Francine,CA,Licensed Clinical Social Worker,I,64572.84,84621.39,756,36,https://npiregistry.cms.hhs.gov/provider-view/1326098815
1982625240,Ernoehazy William,FL,Emergency Medicine,I,64507.68,81736.0,1295,192,https://npiregistry.cms.hhs.gov/provider-view/1982625240
1063699957,Brooks Angela,PA,Pathology,I,64446.35,86969.7,2433,897,https://npiregistry.cms.hhs.gov/provider-view/1063699957
1902909617,Ohio Cvs Stores Llc,OH,Mass Immunizer Roster Biller,O,64437.6,64437.6,1699,391,https://npiregistry.cms.hhs.gov/provider-view/1902909617
1689748113,"Ohio Cvs Stores, L.L.C.",OH,Mass Immunizer Roster Biller,O,64431.61,64431.61,1323,317,https://npiregistry.cms.hhs.gov/provider-view/1689748113
1013320787,Zamir Areeb,TX,Pulmonary Disease,I,64279.24,82697.41,833,266,https://npiregistry.cms.hhs.gov/provider-view/1013320787
1659474369,Ohio Cvs Stores Llc,OH,Mass Immunizer Roster Biller,O,64203.25,64203.25,1736,369,https://npiregistry.cms.hhs.gov/provider-view/1659474369
1609053354,"Cvs Pharmacy, Inc.",TX,Mass Immunizer Roster Biller,O,64166.51,64166.51,1707,406,https://npiregistry.cms.hhs.gov/provider-view/1609053354
1306161575,Pfister Gregory,KY,Internal Medicine,I,64122.88,84587.02,854,255,https://npiregistry.cms.hhs.gov/provider-view/1306161575
1932106093,Green Thomas,TN,Internal Medicine,I,64073.19,86531.26,1025,160,https://npiregistry.cms.hhs.gov/provider-view/1932106093
1114021003,"German Dobson Cvs, L.L.C.",AZ,Mass Immunizer Roster Biller,O,64073.15,64073.15,1459,323,https://npiregistry.cms.hhs.gov/provider-view/1114021003
1346766169,Rice Paul,TN,Nurse Practitioner,I,64013.88,82326.9,4111,419,https://npiregistry.cms.hhs.gov/provider-view/1346766169
1063562007,Robinson Damon,MD,Anesthesiology,I,63952.37,85466.06,950,217,https://npiregistry.cms.hhs.gov/provider-view/1063562007
1851494587,"Alabama Cvs Pharmacy, L.L.C.",AL,Mass Immunizer Roster Biller,O,63841.24,63841.24,1240,336,https://npiregistry.cms.hhs.gov/provider-view/1851494587
1073590444,Mcmullen Paul,PA,Emergency Medicine,I,63814.82,80827.01,504,441,https://npiregistry.cms.hhs.gov/provider-view/1073590444
1801987854,Peters Michael,IN,Emergency Medicine,I,63730.89,82608.31,1005,892,https://npiregistry.cms.hhs.gov/provider-view/1801987854
1730251687,Sofat Suresh,NY,Internal Medicine,I,63705.32,88195.86,1417,207,https://npiregistry.cms.hhs.gov/provider-view/1730251687
1023077054,Sluder Todd,NC,Certified Registered Nurse Anesthetist (CRNA),I,63596.89,79738.57,700,612,https://npiregistry.cms.hhs.gov/provider-view/1023077054
1003834805,Michas George,FL,Psychiatry,I,63559.09,85374.01,877,65,https://npiregistry.cms.hhs.gov/provider-view/1003834805
1124090030,Kupka Barbara,GA,Family Practice,I,63527.44,83453.68,1448,163,https://npiregistry.cms.hhs.gov/provider-view/1124090030
1538167721,Comeau Wayne,MA,Chiropractic,I,63525.98,87127.36,2141,119,https://npiregistry.cms.hhs.gov/provider-view/1538167721
1306848643,Geary Christopher,MA,Orthopedic Surgery,I,63478.02,83220.24,834,208,https://npiregistry.cms.hhs.gov/provider-view/1306848643
1457469678,Tobin Wayne,FL,Neurology,I,63443.53,79602.39,1789,431,https://npiregistry.cms.hhs.gov/provider-view/1457469678
1609827369,Herman Brian,CA,Diagnostic Radiology,I,63438.96,82365.5,2410,224,https://npiregistry.cms.hhs.gov/provider-view/1609827369
1003943440,Tourje Elton,CA,Diagnostic Radiology,I,63276.68,83630.85,6526,3759,https://npiregistry.cms.hhs.gov/provider-view/1003943440
1255373445,Wisconsin Cvs Pharmacy Llc,WI,Mass Immunizer Roster Biller,O,63268.99,63268.99,1526,316,https://npiregistry.cms.hhs.gov/provider-view/1255373445
1851371918,Davis Willard,IL,Emergency Medicine,I,63184.3,82463.22,772,476,https://npiregistry.cms.hhs.gov/provider-view/1851371918
1255435012,Cvs Albany Llc,NY,Mass Immunizer Roster Biller,O,63097.27,63097.27,1512,364,https://npiregistry.cms.hhs.gov/provider-view/1255435012
1730147646,Shmase Frederic,MA,Internal Medicine,I,63049.47,76892.69,3503,213,https://npiregistry.cms.hhs.gov/provider-view/1730147646
1255426763,Gutcher Linda,CA,Physical Therapist in Private Practice,I,63027.49,80933.84,3202,56,https://npiregistry.cms.hhs.gov/provider-view/1255426763
1316935992,Ratnow Steven,NY,"Psychologist, Clinical",I,62964.63,80091.35,727,17,https://npiregistry.cms.hhs.gov/provider-view/1316935992
1083697486,Markovitz Dennis,MA,Family Practice,I,62958.71,77697.45,741,250,https://npiregistry.cms.hhs.gov/provider-view/1083697486
1083762421,Webb Burt,AZ,Obstetrics & Gynecology,I,62899.7,86995.46,986,375,https://npiregistry.cms.hhs.gov/provider-view/1083762421
1326433707,Patel Sanjay,CT,Internal Medicine,I,62876.78,80737.47,842,193,https://npiregistry.cms.hhs.gov/provider-view/1326433707
1194310763,North Carolina Cvs Pharmacy Llc,NC,Mass Immunizer Roster Biller,O,62803.87,62803.87,833,232,https://npiregistry.cms.hhs.gov/provider-view/1194310763
1942241864,Hook-Superx Llc,IN,Mass Immunizer Roster Biller,O,62683.91,62683.91,2303,452,https://npiregistry.cms.hhs.gov/provider-view/1942241864
1063498855,Helmsworth Thomas,IA,Vascular Surgery,I,62588.79,80006.25,486,198,https://npiregistry.cms.hhs.gov/provider-view/1063498855
1477539823,Rodes Alfredo,NY,Internal Medicine,I,62584.85,83082.5,918,173,https://npiregistry.cms.hhs.gov/provider-view/1477539823
1487630323,Kovacevic Olga,OH,Family Practice,I,62521.84,84425.9,928,305,https://npiregistry.cms.hhs.gov/provider-view/1487630323
1477576643,Ciccone Patrick,NJ,Urology,I,62463.08,88171.84,1669,183,https://npiregistry.cms.hhs.gov/provider-view/1477576643
1437711561,Wasielewski Sean,NJ,"Psychologist, Clinical",I,62452.75,78682.32,620,402,https://npiregistry.cms.hhs.gov/provider-view/1437711561
1194724369,Marcheschi Edward,OH,Internal Medicine,I,62428.71,84807.65,2396,236,https://npiregistry.cms.hhs.gov/provider-view/1194724369
1598743734,Reeves John,LA,Neurosurgery,I,62328.62,78801.04,278,124,https://npiregistry.cms.hhs.gov/provider-view/1598743734
1598722944,Chang Brian,IL,Pathology,I,62261.24,80692.28,2221,867,https://npiregistry.cms.hhs.gov/provider-view/1598722944
1225074099,Smith Roger,LA,Neurosurgery,I,62213.7,78916.56,187,106,https://npiregistry.cms.hhs.gov/provider-view/1225074099
1659315927,Garfield Beach Cvs Llc,CA,Mass Immunizer Roster Biller,O,62199.43,62199.43,1580,369,https://npiregistry.cms.hhs.gov/provider-view/1659315927
1871528356,Kucway Eun Jung,OH,Physical Medicine and Rehabilitation,I,62051.79,78289.53,838,327,https://npiregistry.cms.hhs.gov/provider-view/1871528356
1073583613,Ballard Richard,LA,Orthopedic Surgery,I,61951.15,82744.66,1965,213,https://npiregistry.cms.hhs.gov/provider-view/1073583613
1891719357,Kapu Gopichand,TX,Family Practice,I,61831.77,86030.85,840,145,https://npiregistry.cms.hhs.gov/provider-view/1891719357
1063558427,Martinez Miguel,MA,Emergency Medicine,I,61760.6,86491.5,1706,1195,https://npiregistry.cms.hhs.gov/provider-view/1063558427
1437198371,Publix Super Markets Inc,FL,Centralized Flu,O,61759.06,61759.06,1818,391,https://npiregistry.cms.hhs.gov/provider-view/1437198371
1740353507,Miller Robert,GA,Internal Medicine,I,61707.35,86912.31,1958,967,https://npiregistry.cms.hhs.gov/provider-view/1740353507
1881726248,Cooley Michele,IA,Pathology,I,61692.85,82154.0,2422,502,https://npiregistry.cms.hhs.gov/provider-view/1881726248
1063428480,Neveldine Thomas,VA,Diagnostic Radiology,I,61603.83,82077.31,1757,1199,https://npiregistry.cms.hhs.gov/provider-view/1063428480
1730273061,Fullerton David,CO,Thoracic Surgery,I,61588.15,77291.29,208,94,https://npiregistry.cms.hhs.gov/provider-view/1730273061
1780889386,Zaklin Ryan,MA,Internal Medicine,I,61460.98,82827.92,452,165,https://npiregistry.cms.hhs.gov/provider-view/1780889386
1740212695,Stop And Shop Supermarket Co Llc,NJ,Centralized Flu,O,61410.75,61410.75,1109,350,https://npiregistry.cms.hhs.gov/provider-view/1740212695
1669407763,Morrow Kiernan,NM,Diagnostic Radiology,I,61410.13,78119.66,2303,1606,https://npiregistry.cms.hhs.gov/provider-view/1669407763
1295763381,Portnoy Edward,CA,Internal Medicine,I,61384.79,77455.52,42027,140,https://npiregistry.cms.hhs.gov/provider-view/1295763381
1760489017,Lilly Ronald,MI,Thoracic Surgery,I,61379.4,76977.75,89,53,https://npiregistry.cms.hhs.gov/provider-view/1760489017
